,rmse,mae,pnsr,ssim,ms_ssim,std,Date,bathy,Tide,Hs_m,Tp_m,Dir_m,rip
152,0.41581133,0.31649065,27.190819,0.80064,0.93852925,1.1997258e-08,2018-01-30 16:15:00,2018-01-31,3.73,1.8499999586492777,12.749999715015292,307.5,1
153,0.3850103,0.27094918,27.859299,0.8325777,0.95374227,1.0894297e-08,2018-01-30 16:30:00,2018-01-31,3.57,1.8499999586492777,12.749999715015292,307.5,1
154,0.39468485,0.2743286,27.643738,0.81688255,0.9452361,1.0354938e-08,2018-01-30 16:45:00,2018-01-31,3.37,1.8499999586492777,12.749999715015292,307.5,1
155,0.36944535,0.26197326,28.217743,0.78686893,0.9459083,1.1285948e-08,2018-01-30 17:15:00,2018-01-31,2.93,1.8499999586492777,12.489999720826743,307.5,1
156,0.36387286,0.2899376,28.205944,0.8221475,0.93829477,1.6741467e-08,2021-03-01 06:30:00,2021-03-03,3.9988,1.2999999709427357,14.229999681934714,292.5,0
157,0.3562246,0.2605696,28.390457,0.8870347,0.9543954,1.5574841e-08,2021-03-01 06:45:00,2021-03-03,3.8125,1.2999999709427357,14.229999681934714,292.5,0
158,0.35203293,0.24653313,28.49327,0.94169885,0.96821946,1.602129e-08,2021-03-01 07:15:00,2021-03-03,3.3611,1.2799999713897705,14.129999684169888,292.5,0
159,0.2559281,0.17727512,31.262577,0.9471851,0.9726915,1.7203405e-08,2021-03-01 07:45:00,2021-03-03,2.8363,1.2799999713897705,14.129999684169888,292.5,0
160,0.25020128,0.16138501,31.459145,0.9476847,0.97300464,1.7006641e-08,2021-03-01 08:00:00,2021-03-03,2.5757,1.2799999713897705,14.09999968484044,292.5,0
161,0.33886164,0.2323946,28.824486,0.8710807,0.95488966,1.784062e-08,2021-03-01 08:15:00,2021-03-03,2.2944,1.2799999713897705,14.09999968484044,292.5,0
162,0.25483474,0.16305932,31.299763,0.97060364,0.97708756,1.6582447e-08,2021-03-01 08:30:00,2021-03-03,2.0161,1.2799999713897705,14.09999968484044,292.5,0
163,0.2640442,0.16479975,30.991404,0.9629247,0.9732275,1.6537825e-08,2021-03-01 08:45:00,2021-03-03,1.7527,1.2799999713897705,14.09999968484044,292.5,0
164,0.25518197,0.17124288,31.287937,0.9358239,0.969771,1.6805075e-08,2021-03-01 09:00:00,2021-03-03,1.4892,1.2799999713897705,14.16999968327582,292.5,0
165,0.26917014,0.1771145,30.824398,0.95426697,0.97253716,1.7732248e-08,2021-03-01 09:15:00,2021-03-03,1.2505,1.2799999713897705,14.16999968327582,292.5,0
166,0.32131818,0.22073367,29.28623,0.91578436,0.9626148,1.7266956e-08,2021-03-01 09:30:00,2021-03-03,1.0691,1.2799999713897705,14.16999968327582,292.5,0
167,0.3696198,0.24704921,28.069832,0.91336024,0.95750004,2.0095058e-08,2021-03-01 13:00:00,2021-03-03,1.1307,1.3099999707192185,15.079999662935734,292.5,0
168,0.35796413,0.23857804,28.348146,0.90801054,0.9578885,1.948544e-08,2021-03-01 13:15:00,2021-03-03,1.3842,1.3099999707192185,15.079999662935734,292.5,0
169,0.34681797,0.2281551,28.622904,0.89867806,0.9554294,1.834843e-08,2021-03-01 13:30:00,2021-03-03,1.6313,1.3099999707192185,15.079999662935734,292.5,0
170,0.37891066,0.27258313,27.854198,0.8395261,0.9408775,1.7565668e-08,2021-03-01 13:45:00,2021-03-03,1.9065,1.3099999707192185,15.079999662935734,292.5,0
171,0.41178712,0.31467426,27.131481,0.78313565,0.92724586,1.720565e-08,2021-03-01 14:00:00,2021-03-03,2.1725,1.3099999707192185,15.329999657347798,292.5,0
172,0.47619805,0.3755502,25.869184,0.72967046,0.9218127,1.7428107e-08,2021-03-01 14:15:00,2021-03-03,2.4132,1.3099999707192185,15.329999657347798,292.5,0
173,0.55200815,0.45324013,24.586027,0.7476683,0.91338235,1.9643721e-08,2021-03-01 14:30:00,2021-03-03,2.6837,1.3099999707192185,15.329999657347798,292.5,0
174,0.556317,0.47691742,24.51849,0.6984636,0.9020939,1.9836477e-08,2021-03-01 14:45:00,2021-03-03,2.9525,1.3099999707192185,15.329999657347798,292.5,0
175,0.36987874,0.2618115,28.063747,0.86084336,0.9494503,1.6994761e-08,2021-03-01 15:00:00,2021-03-03,3.1943,1.2999999709427357,15.479999653995035,292.5,0
176,0.41456005,0.32476988,27.073187,0.76827735,0.91929775,1.5100653e-08,2021-03-01 15:15:00,2021-03-03,3.4385,1.2999999709427357,15.479999653995035,292.5,0
177,0.46629936,0.36783433,26.05164,0.7230119,0.90718615,1.7774056e-08,2021-03-01 15:30:00,2021-03-03,3.6699,1.2999999709427357,15.479999653995035,292.5,0
178,0.38438475,0.31478685,27.729614,0.7866268,0.92979443,1.7572404e-08,2021-03-01 15:45:00,2021-03-03,3.8762,1.2999999709427357,15.479999653995035,292.5,0
179,0.5131582,0.38202327,25.21991,0.9252264,0.95503366,1.4955589e-08,2021-03-01 16:00:00,2021-03-03,4.0446,1.289999971166253,15.60999965108931,292.5,0
180,0.43919417,0.31829077,26.571804,0.9236119,0.9538581,1.4962353e-08,2021-03-01 16:15:00,2021-03-03,4.1832,1.289999971166253,15.60999965108931,292.5,0
181,0.47717625,0.3771079,25.85136,0.8269133,0.9345448,1.6038456e-08,2021-03-01 16:30:00,2021-03-03,4.3103,1.289999971166253,15.60999965108931,292.5,0
182,0.51031774,0.40089458,25.268124,0.8848118,0.9554617,1.5768762e-08,2021-03-01 16:45:00,2021-03-03,4.4097,1.289999971166253,15.60999965108931,292.5,0
183,0.7278722,0.6378973,22.183834,0.5921922,0.8342138,1.9614845e-08,2021-03-01 17:15:00,2021-03-03,4.486,1.2799999713897705,15.579999651759865,292.5,0
184,0.5675688,0.46402055,24.344566,0.71808314,0.8940727,1.7030658e-08,2021-03-01 17:30:00,2021-03-03,4.4793,1.2799999713897705,15.579999651759865,292.5,0
185,0.28997278,0.19196707,30.177792,0.95667857,0.9721397,1.7079685e-08,2021-03-01 17:45:00,2021-03-03,4.4239,1.2799999713897705,15.579999651759865,292.5,0
186,0.33415663,0.22662881,28.945934,0.9616876,0.9626786,1.9457161e-08,2021-03-02 06:45:00,2021-03-03,4.2619,1.0699999760836365,13.47999969869852,292.5,0
187,0.59671557,0.5052992,23.909588,0.7494088,0.88771886,1.985785e-08,2021-03-02 07:00:00,2021-03-03,4.1099,1.0499999765306711,13.329999702051282,292.5,0
188,0.34271428,0.23912035,28.726292,0.94439703,0.96465415,1.5204478e-08,2021-03-02 07:30:00,2021-03-03,3.7586,1.0499999765306711,13.329999702051282,292.5,0
189,0.37611994,0.2910392,27.918407,0.91609585,0.9666428,1.4815782e-08,2021-03-02 07:45:00,2021-03-03,3.5359,1.0499999765306711,13.329999702051282,292.5,0
190,0.3642295,0.2752388,28.197433,0.87469465,0.95668435,1.54605e-08,2021-03-02 08:00:00,2021-03-03,3.2991,1.0399999767541883,13.149999706074595,292.5,0
191,0.3825482,0.27777988,27.771212,0.82228094,0.9413442,1.6431926e-08,2021-03-02 08:15:00,2021-03-03,3.0337,1.0399999767541883,13.149999706074595,292.5,0
192,0.271311,0.17825659,30.755587,0.90968764,0.96664506,1.6770912e-08,2021-03-02 08:30:00,2021-03-03,2.7641,1.0399999767541883,13.149999706074595,292.5,0
193,0.32910797,0.22235064,29.078169,0.8656009,0.95230365,1.665137e-08,2021-03-02 08:45:00,2021-03-03,2.4959,1.0399999767541883,13.149999706074595,292.5,0
194,0.24025524,0.150997,31.811478,0.9614756,0.9776064,1.6639262e-08,2021-03-02 09:00:00,2021-03-03,2.2199,1.0499999765306711,13.019999708980322,292.5,0
195,0.26258305,0.16521299,31.039602,0.9657158,0.9775691,1.8000748e-08,2021-03-02 09:15:00,2021-03-03,1.9521,1.0499999765306711,13.019999708980322,292.5,0
196,0.27411696,0.16691339,30.666218,0.96062684,0.97684085,1.788851e-08,2021-03-02 09:30:00,2021-03-03,1.6797,1.0499999765306711,13.019999708980322,292.5,0
197,0.27161685,0.17316821,30.745802,0.96113783,0.9756249,1.8476726e-08,2021-03-02 09:45:00,2021-03-03,1.4463,1.0499999765306711,13.019999708980322,292.5,0
198,0.24895391,0.17939062,31.502556,0.93454856,0.9706863,1.7957774e-08,2021-03-02 10:00:00,2021-03-03,1.209,1.0499999765306711,13.00999970920384,292.5,0
199,0.24449115,0.18702213,31.659672,0.9203507,0.96896064,1.7787329e-08,2021-03-02 10:15:00,2021-03-03,1.0385,1.0499999765306711,13.00999970920384,292.5,0
200,0.31798923,0.21203507,29.376688,0.9305775,0.9661404,2.0388256e-08,2021-03-02 13:30:00,2021-03-03,1.0131,1.0899999756366014,13.219999704509974,292.5,0
201,0.3378091,0.22460473,28.85151,0.92472076,0.9650569,2.0098497e-08,2021-03-02 13:45:00,2021-03-03,1.205,1.0899999756366014,13.219999704509974,292.5,0
202,0.38224676,0.27545506,27.778059,0.88393724,0.951754,1.9842105e-08,2021-03-02 14:00:00,2021-03-03,1.4448,1.099999975413084,13.519999697804453,292.5,0
203,0.47549012,0.39082384,25.882107,0.78292793,0.9269256,1.9518438e-08,2021-03-02 14:15:00,2021-03-03,1.6823,1.099999975413084,13.519999697804453,292.5,0
204,0.49873352,0.42220962,25.467566,0.7455514,0.9199623,1.7719202e-08,2021-03-02 14:30:00,2021-03-03,1.9622,1.099999975413084,13.519999697804453,292.5,0
205,0.39240277,0.29336175,27.550295,0.8208664,0.942093,1.5792551e-08,2021-03-02 14:45:00,2021-03-03,2.2176,1.099999975413084,13.519999697804453,292.5,0
206,0.49079448,0.33026794,25.606943,0.86294365,0.94197047,1.3443497e-08,2021-03-02 15:00:00,2021-03-03,2.4564,1.1099999751895666,14.16999968327582,292.5,0
207,0.38871205,0.2867121,27.632376,0.85868096,0.9483768,1.3942383e-08,2021-03-02 15:15:00,2021-03-03,2.7172,1.1099999751895666,14.16999968327582,292.5,0
208,0.3447899,0.26242173,28.673845,0.8806993,0.9488542,1.4432317e-08,2021-03-02 15:30:00,2021-03-03,2.9643,1.1099999751895666,14.16999968327582,292.5,0
209,0.32684973,0.22507662,29.137974,0.8932154,0.961659,1.688312e-08,2021-03-02 15:45:00,2021-03-03,3.1886,1.1099999751895666,14.16999968327582,292.5,0
210,0.31566146,0.22878131,29.440506,0.8763311,0.94987565,1.5824185e-08,2021-03-02 16:00:00,2021-03-03,3.4181,1.1099999751895666,15.119999662041664,292.5,0
211,0.37466633,0.28846318,27.952042,0.9130159,0.9626614,1.4680211e-08,2021-03-02 16:30:00,2021-03-03,3.8207,1.1099999751895666,15.119999662041664,292.5,0
212,0.33800268,0.25161484,28.846533,0.8765262,0.95136136,1.5586977e-08,2021-03-02 16:45:00,2021-03-03,3.9785,1.1099999751895666,15.119999662041664,292.5,0
213,0.37277785,0.2402158,27.995934,0.932917,0.9576576,1.6095441e-08,2021-03-02 17:00:00,2021-03-03,4.1193,1.1299999747425318,15.479999653995035,292.5,0
214,0.60856396,0.4656157,23.738811,0.83071375,0.9185998,1.1424305e-08,2021-03-02 18:00:00,2021-03-03,4.388,1.1399999745190144,15.549999652430415,277.5,0
215,0.2742445,0.18902424,30.662178,0.9307798,0.96847254,1.7306405e-08,2021-03-04 06:45:00,2021-03-03,4.271,0.979999978095293,11.549999741837382,292.5,0
216,0.2420632,0.17082494,31.74636,0.9509934,0.97435653,1.7737847e-08,2021-03-04 07:00:00,2021-03-03,4.281,0.959999978542328,11.559999741613863,292.5,0
217,0.28445065,0.20195253,30.344799,0.9534633,0.97477746,1.6789443e-08,2021-03-04 07:15:00,2021-03-03,4.2742,0.959999978542328,11.559999741613863,292.5,0
218,0.282276,0.21254395,30.411457,0.90548474,0.96346796,1.7509308e-08,2021-03-04 07:30:00,2021-03-03,4.2319,0.959999978542328,11.559999741613863,292.5,0
219,0.2820409,0.20357402,30.418694,0.9198097,0.9657767,1.698811e-08,2021-03-04 07:45:00,2021-03-03,4.1717,0.959999978542328,11.559999741613863,292.5,0
220,0.35010338,0.23694152,28.54101,0.9102837,0.96211106,1.7867961e-08,2021-03-04 08:45:00,2021-03-03,3.7454,0.9399999789893628,11.45999974384904,292.5,0
221,0.35096887,0.23366416,28.519564,0.9242909,0.96510476,1.8522627e-08,2021-03-04 09:15:00,2021-03-03,3.4121,0.9199999794363976,11.369999745860696,292.5,0
222,0.33747622,0.22976726,28.860073,0.9060182,0.96321106,1.8503783e-08,2021-03-04 09:30:00,2021-03-03,3.2177,0.9199999794363976,11.369999745860696,292.5,0
223,0.3359772,0.23506075,28.898739,0.8855162,0.9583789,1.8027492e-08,2021-03-04 09:45:00,2021-03-03,3.0119,0.9199999794363976,11.369999745860696,292.5,0
224,0.34996885,0.26457515,28.544348,0.8474339,0.9499492,1.8845157e-08,2021-03-04 10:00:00,2021-03-03,2.7929,0.909999979659915,11.22999974898994,292.5,0
225,0.30520886,0.19079065,29.732994,0.92193913,0.9668835,1.7617253e-08,2021-03-04 10:15:00,2021-03-03,2.5789,0.909999979659915,11.22999974898994,292.5,0
226,0.3024403,0.18282661,29.812143,0.9373553,0.97129345,1.7212272e-08,2021-03-04 10:30:00,2021-03-03,2.3545,0.909999979659915,11.22999974898994,292.5,0
227,0.2518671,0.1594679,31.401508,0.9704167,0.979948,1.7868928e-08,2021-03-04 11:00:00,2021-03-03,1.9089,0.8999999798834324,11.0799997523427,292.5,0
228,0.2618902,0.18660448,31.06255,0.94970775,0.9726245,1.9187695e-08,2021-03-04 11:45:00,2021-03-03,1.3533,0.8999999798834324,11.0799997523427,292.5,0
229,0.25783044,0.19049266,31.198252,0.9271456,0.9659128,1.8597916e-08,2021-03-04 12:00:00,2021-03-03,1.2053,0.8899999801069498,10.95999975502491,292.5,0
230,0.2624287,0.18749814,31.04471,0.93467724,0.9653477,1.9819822e-08,2021-03-04 12:15:00,2021-03-03,1.089,0.8899999801069498,10.95999975502491,292.5,0
231,0.28860044,0.22723734,30.218994,0.88898194,0.95371306,1.9625418e-08,2021-03-04 12:30:00,2021-03-03,1.0103,0.8899999801069498,10.95999975502491,292.5,0
232,0.2590985,0.17992741,31.155638,0.94569856,0.9680959,1.9448038e-08,2021-03-04 14:15:00,2021-03-03,1.0819,0.8499999810010195,10.799999758601189,292.5,0
233,0.24452232,0.172157,31.658566,0.95436305,0.97218305,1.944116e-08,2021-03-04 14:30:00,2021-03-03,1.2017,0.8499999810010195,10.799999758601189,292.5,0
234,0.27505633,0.18079033,30.636503,0.9559254,0.97151846,1.9002442e-08,2021-03-04 14:45:00,2021-03-03,1.3502,0.8499999810010195,10.799999758601189,292.5,0
235,0.27925992,0.1822735,30.504765,0.95473945,0.9760504,1.7552225e-08,2021-03-04 15:00:00,2021-03-03,1.4995,0.8299999814480543,10.759999759495258,292.5,0
236,0.24816409,0.15209672,31.530157,0.96402705,0.9774318,1.7104952e-08,2021-03-04 15:15:00,2021-03-03,1.6533,0.8299999814480543,10.759999759495258,292.5,0
237,0.28256238,0.16714136,30.402649,0.9434982,0.9708122,1.785341e-08,2021-03-04 15:30:00,2021-03-03,1.8386,0.8299999814480543,10.759999759495258,292.5,0
238,0.32411954,0.22149764,29.21083,0.8920377,0.958218,1.7715223e-08,2021-03-04 15:45:00,2021-03-03,2.0308,0.8299999814480543,10.759999759495258,292.5,0
239,0.3530628,0.25888845,28.467896,0.8677836,0.95529824,1.8801245e-08,2021-03-04 16:00:00,2021-03-03,2.2324,0.8199999816715717,10.679999761283398,292.5,0
240,0.32022613,0.22145063,29.3158,0.8978462,0.9631071,1.7772038e-08,2021-03-04 16:15:00,2021-03-03,2.4181,0.8199999816715717,10.679999761283398,292.5,0
241,0.3159744,0.20516945,29.431898,0.8974329,0.964582,1.8084108e-08,2021-03-04 16:30:00,2021-03-03,2.6115,0.8199999816715717,10.679999761283398,292.5,0
242,0.34056237,0.22143702,28.781002,0.88297206,0.95713085,1.828721e-08,2021-03-04 16:45:00,2021-03-03,2.8079,0.8199999816715717,10.679999761283398,292.5,0
243,0.32882982,0.2413104,29.085512,0.93317205,0.96264863,1.9215122e-08,2021-03-04 17:15:00,2021-03-03,3.1881,0.8099999818950891,10.559999763965608,292.5,0
244,0.28782734,0.19023448,30.242294,0.95894784,0.970644,2.0036623e-08,2021-03-04 17:30:00,2021-03-03,3.3648,0.8099999818950891,10.559999763965608,292.5,0
245,0.29436147,0.19307834,30.047318,0.9566722,0.9690688,2.0646212e-08,2021-03-04 17:45:00,2021-03-03,3.5194,0.8099999818950891,10.559999763965608,292.5,0
246,0.45729113,0.35566825,26.22108,0.8698761,0.9408746,1.5782518e-08,2021-03-05 06:30:00,2021-03-03,3.5915,0.7699999827891588,13.70999969355762,292.5,0
247,0.30838668,0.203172,29.643024,0.9515668,0.96484697,1.9537708e-08,2021-03-05 07:00:00,2021-03-03,3.7519,0.7599999830126762,13.429999699816108,292.5,0
248,0.4570601,0.3493303,26.22547,0.86907166,0.94005126,1.691015e-08,2021-03-05 07:30:00,2021-03-03,3.8822,0.7599999830126762,13.429999699816108,292.5,0
249,0.65417093,0.53666687,23.11111,0.7460477,0.8912359,1.9000652e-08,2021-03-05 07:45:00,2021-03-03,3.913,0.7599999830126762,13.429999699816108,292.5,0
250,0.34528804,0.21460533,28.661304,0.9602275,0.9635445,1.9353081e-08,2021-03-05 08:00:00,2021-03-03,3.919,0.7699999827891588,13.329999702051282,292.5,0
251,0.5315761,0.39940023,24.913628,0.84901756,0.9489573,1.5909166e-08,2021-03-05 08:15:00,2021-03-03,3.91,0.7699999827891588,13.329999702051282,292.5,0
252,0.36241528,0.24063843,28.240807,0.93296874,0.9664075,1.8909503e-08,2021-03-05 08:30:00,2021-03-03,3.87,0.7699999827891588,13.329999702051282,292.5,0
253,0.40200394,0.25962856,27.34033,0.9498083,0.9677554,1.8717884e-08,2021-03-05 08:45:00,2021-03-03,3.8219,0.7699999827891588,13.329999702051282,292.5,0
254,0.48579827,0.36689556,25.695816,0.8669253,0.9531386,1.6456852e-08,2021-03-05 09:15:00,2021-03-03,3.6746,0.7999999821186066,13.379999700933697,292.5,0
255,0.43446046,0.32953072,26.665932,0.93277836,0.9669227,1.7102934e-08,2021-03-05 09:30:00,2021-03-03,3.5761,0.7999999821186066,13.379999700933697,292.5,0
256,0.3373832,0.26287115,28.862467,0.9271046,0.97027683,1.6257701e-08,2021-03-05 10:00:00,2021-03-03,3.3318,0.8299999814480543,13.639999695122242,292.5,0
257,0.30462644,0.20535174,29.749584,0.96611226,0.9753424,1.6778188e-08,2021-03-05 10:30:00,2021-03-03,3.0136,0.8299999814480543,13.639999695122242,292.5,0
258,0.3998773,0.29495794,27.386402,0.94156057,0.96632254,1.7459769e-08,2021-03-05 10:45:00,2021-03-03,2.8431,0.8299999814480543,13.639999695122242,292.5,0
259,0.3402998,0.24093506,28.787703,0.90719056,0.9643046,1.823932e-08,2021-03-05 11:00:00,2021-03-03,2.6681,0.8699999805539846,13.929999688640237,292.5,0
260,0.36047354,0.2600684,28.287468,0.84958124,0.9474345,1.7192377e-08,2021-03-05 11:15:00,2021-03-03,2.478,0.8699999805539846,13.929999688640237,292.5,0
261,0.40976837,0.32582465,27.174168,0.787818,0.9340207,1.6920353e-08,2021-03-05 11:45:00,2021-03-03,2.1177,0.8699999805539846,13.929999688640237,292.5,0
262,0.40946436,0.3238401,27.180614,0.80131793,0.9328077,1.6790807e-08,2021-03-05 12:00:00,2021-03-03,1.9547,0.92999997921288,14.149999683722854,292.5,0
263,0.32770774,0.21053454,29.1152,0.90714794,0.96208256,1.7261613e-08,2021-03-05 12:15:00,2021-03-03,1.8009,0.92999997921288,14.149999683722854,292.5,0
264,0.3225635,0.20806174,29.252632,0.9142056,0.95900214,1.7083664e-08,2021-03-05 12:45:00,2021-03-03,1.5071,0.92999997921288,14.149999683722854,292.5,0
265,0.25597832,0.16358116,31.260872,0.9530142,0.9729858,1.6791773e-08,2021-03-05 13:00:00,2021-03-03,1.3997,1.0099999774247408,14.199999682605268,292.5,0
266,0.26700792,0.168338,30.894453,0.9546773,0.9728892,1.6411605e-08,2021-03-05 13:15:00,2021-03-03,1.2911,1.0099999774247408,14.199999682605268,292.5,0
267,0.2686186,0.17343983,30.842215,0.9534902,0.971385,1.7134852e-08,2021-03-05 13:30:00,2021-03-03,1.2297,1.0099999774247408,14.199999682605268,292.5,0
268,0.2683096,0.17492223,30.852211,0.9539632,0.97133535,1.7725881e-08,2021-03-05 13:45:00,2021-03-03,1.194,1.0099999774247408,14.199999682605268,292.5,0
269,0.30016539,0.22879723,29.877724,0.88993955,0.95587176,1.727281e-08,2021-03-05 14:00:00,2021-03-03,1.178,1.099999975413084,14.229999681934714,277.5,0
270,0.2717707,0.19549695,30.740883,0.91245466,0.96139956,1.8116907e-08,2021-03-05 14:15:00,2021-03-03,1.1761,1.099999975413084,14.229999681934714,277.5,0
271,0.27439287,0.20625246,30.657478,0.9039722,0.96052235,1.7228501e-08,2021-03-05 14:30:00,2021-03-03,1.192,1.099999975413084,14.229999681934714,277.5,0
272,0.268382,0.1792509,30.849869,0.92552406,0.96395195,1.73672e-08,2021-03-05 14:45:00,2021-03-03,1.2347,1.099999975413084,14.229999681934714,277.5,0
273,0.4361703,0.3596653,26.631813,0.8379141,0.9404361,1.4785201e-08,2021-03-05 15:30:00,2021-03-03,1.5041,1.149999974295497,14.219999682158232,277.5,0
274,0.39563486,0.32177764,27.479046,0.8654534,0.94880885,1.4834569e-08,2021-03-05 15:45:00,2021-03-03,1.6094,1.149999974295497,14.219999682158232,277.5,0
275,0.2884154,0.20758635,30.224566,0.9262096,0.9668556,1.6478822e-08,2021-03-05 16:00:00,2021-03-03,1.7453,1.179999973624945,14.139999683946373,277.5,0
276,0.28514534,0.1711279,30.323612,0.942738,0.97276473,1.6473848e-08,2021-03-05 16:15:00,2021-03-03,1.8645,1.179999973624945,14.139999683946373,277.5,0
277,0.273242,0.16437778,30.693985,0.94283324,0.97363734,1.6814454e-08,2021-03-05 16:30:00,2021-03-03,2.0069,1.179999973624945,14.139999683946373,277.5,0
278,0.29977694,0.2127648,29.888971,0.9449311,0.9669398,1.782331e-08,2021-03-05 16:45:00,2021-03-03,2.1624,1.179999973624945,14.139999683946373,277.5,0
279,0.30061126,0.18810304,29.864832,0.95103896,0.97429174,1.7943137e-08,2021-03-05 17:00:00,2021-03-03,2.3089,1.19999997317791,14.05999968573451,277.5,0
280,0.44698992,0.3594573,26.418982,0.8504249,0.9369981,1.767097e-08,2021-03-05 17:15:00,2021-03-03,2.4531,1.19999997317791,14.05999968573451,277.5,0
281,0.38920537,0.32164228,27.62136,0.8901394,0.95503217,1.643616e-08,2021-03-05 17:30:00,2021-03-03,2.6135,1.19999997317791,14.05999968573451,277.5,0
282,0.55202067,0.4632761,24.585829,0.8447375,0.94098943,1.577925e-08,2021-03-05 18:00:00,2021-03-03,2.929,1.19999997317791,13.889999689534308,277.5,0
283,0.26744,0.19495663,26.719349,0.87880576,0.9129363,1.9054994e-08,2021-06-19 04:15:00,2021-06-21,1.43,1.579999964684248,10.089999774470924,307.5,0
284,0.2143797,0.16958845,28.640203,0.9432409,0.95745844,1.902555e-08,2021-06-19 04:30:00,2021-06-21,1.4902,1.579999964684248,10.089999774470924,307.5,0
285,0.23176146,0.18616998,27.963053,0.9287138,0.9497888,1.8566055e-08,2021-06-19 04:45:00,2021-06-21,1.494,1.579999964684248,10.089999774470924,307.5,0
286,0.19912243,0.15578495,29.281475,0.94174016,0.95071805,2.0046826e-08,2021-06-19 05:00:00,2021-06-21,1.5724,1.5199999660253525,10.079999774694445,307.5,0
287,0.21334259,0.16289738,28.682325,0.93309,0.95424587,1.9388068e-08,2021-06-19 05:30:00,2021-06-21,1.70585,1.5199999660253525,10.079999774694445,307.5,0
288,0.26064807,0.20014003,26.942787,0.8813609,0.9430584,1.9970827e-08,2021-06-19 05:45:00,2021-06-21,1.81,1.5199999660253525,10.079999774694445,307.5,0
289,0.24346614,0.18826078,27.535107,0.8844911,0.9457287,2.0286848e-08,2021-06-19 06:00:00,2021-06-21,1.9175,1.479999966919422,10.089999774470924,307.5,0
290,0.22643942,0.17653982,28.164837,0.8999771,0.9476853,1.9108484e-08,2021-06-19 06:15:00,2021-06-21,2.0214,1.479999966919422,10.089999774470924,307.5,0
291,0.24161635,0.19292665,27.60135,0.864943,0.9345015,1.9436953e-08,2021-06-19 06:30:00,2021-06-21,2.1461,1.479999966919422,10.089999774470924,307.5,0
292,0.23593464,0.18915229,27.808043,0.8680788,0.93775976,1.9222455e-08,2021-06-19 06:45:00,2021-06-21,2.2544,1.479999966919422,10.089999774470924,307.5,0
293,0.2228717,0.182892,28.302778,0.8692003,0.9396801,1.9625361e-08,2021-06-19 07:00:00,2021-06-21,2.4099,1.4299999680370092,10.06999977491796,307.5,0
294,0.22061335,0.17409244,28.391243,0.8827832,0.9361223,1.984813e-08,2021-06-19 07:30:00,2021-06-21,2.6666,1.4299999680370092,10.06999977491796,307.5,0
295,0.22729969,0.18433891,28.1319,0.8769844,0.9373884,1.9787564e-08,2021-06-19 07:45:00,2021-06-21,2.7951,1.4299999680370092,10.06999977491796,307.5,0
296,0.25837755,0.20716013,27.018782,0.8293975,0.92085356,1.8379865e-08,2021-06-19 08:00:00,2021-06-21,2.9347,1.4899999666959047,10.14999977312982,307.5,0
297,0.34066418,0.2715433,24.617348,0.77574104,0.89949393,1.858416e-08,2021-06-19 09:00:00,2021-06-21,3.363,1.4899999666959047,10.009999776259065,307.5,0
298,0.3538166,0.29384008,24.288313,0.7667118,0.9006332,2.0193141e-08,2021-06-19 09:15:00,2021-06-21,3.4485,1.4899999666959047,10.009999776259065,307.5,0
299,0.45322746,0.3995076,22.137554,0.7393867,0.88722,2.213676e-08,2021-06-19 09:45:00,2021-06-21,3.5601,1.4899999666959047,10.009999776259065,307.5,0
300,0.42327526,0.34143302,22.73142,0.7244323,0.8800679,1.9760165e-08,2021-06-19 10:00:00,2021-06-21,3.6149,1.479999966919422,9.809999780729411,307.5,0
301,0.3013383,0.24674948,25.68279,0.80085486,0.9094202,1.8845697e-08,2021-06-19 10:15:00,2021-06-21,3.6117,1.479999966919422,9.809999780729411,307.5,0
302,0.29897127,0.24870677,25.75129,0.8201787,0.91206694,1.9531882e-08,2021-06-19 10:30:00,2021-06-21,3.661,1.479999966919422,9.809999780729411,307.5,0
303,0.3283966,0.2755609,24.935905,0.7933091,0.9030672,1.9516051e-08,2021-06-19 10:45:00,2021-06-21,3.659,1.479999966919422,9.809999780729411,307.5,0
304,0.33129355,0.2798544,24.859617,0.7999704,0.90633696,2.0041512e-08,2021-06-19 11:00:00,2021-06-21,3.6139,1.459999967366457,9.67999978363514,307.5,0
305,0.27547243,0.22806862,26.462315,0.8467381,0.9176069,1.9541659e-08,2021-06-19 11:15:00,2021-06-21,3.5833,1.459999967366457,9.67999978363514,307.5,0
306,0.35980192,0.3016494,24.142609,0.79355025,0.9007803,2.272597e-08,2021-06-19 11:30:00,2021-06-21,3.5389,1.459999967366457,9.67999978363514,307.5,0
307,0.2983691,0.24350995,25.768799,0.8162266,0.90591514,1.9630022e-08,2021-06-19 11:45:00,2021-06-21,3.457,1.459999967366457,9.67999978363514,307.5,0
308,0.41098106,0.35458714,22.987442,0.76833445,0.8929239,2.0774763e-08,2021-06-19 12:00:00,2021-06-21,3.3601,1.4299999680370092,9.559999786317348,307.5,0
309,0.4011934,0.3505672,23.196802,0.76558757,0.89591736,2.2058714e-08,2021-06-19 12:15:00,2021-06-21,3.2679,1.4299999680370092,9.559999786317348,307.5,0
310,0.24834687,0.20100373,27.362703,0.84632695,0.9230054,1.9151287e-08,2021-06-19 12:30:00,2021-06-21,3.1369,1.4299999680370092,9.559999786317348,307.5,0
